ID_OSM,Tên đường,Loại đường,Bề mặt,Số làn,Độ cao trung bình (m),Ghi chú độ cao,One way,Tốc độ tối đa
way/898229119,Không tên,residential,,,8.0,2 samples,,
way/898229356,Không tên,residential,,,5.0,6 samples,,
way/898313622,Không tên,residential,unpaved,,4.0,3 samples,,
way/898367305,Hẻm 195 Đường Số 1,residential,,,13.0,2 samples,,
way/898372282,Không tên,residential,,,11.5,2 samples,,
way/899759693,Không tên,residential,,,9.0,2 samples,,
way/899814085,Không tên,residential,,,14.5,2 samples,,
way/899815882,Hẻm 499/6/24 Quang Trung,residential,,,15.5,2 samples,,
way/899823550,Đường số 11,residential,,,16.0,2 samples,,
way/899859277,Không tên,residential,,,15.0,2 samples,,
way/900584265,Không tên,residential,,,8.0,2 samples,,
way/900591219,Dương Quảng Hàm,tertiary,,,7.86,7 samples,yes,
way/900600166,Phạm Huy Thông,residential,,,7.33,9 samples,,
way/900602470,Không tên,residential,,,7.0,9 samples,,
way/900603002,Không tên,residential,,,11.33,3 samples,,
way/900605410,Hẻm 496/63 Dương Quảng Hàm,residential,,,7.0,6 samples,,
way/900610251,Hẻm 72 Nguyễn Văn Lượng,residential,,,13.67,3 samples,,
way/900611261,Không tên,residential,,,3.0,10 samples,,
way/900613854,Không tên,residential,,,16.17,6 samples,,
way/900638521,Không tên,residential,,,14.0,2 samples,,
way/900638522,Hẻm 102/21 Lê Văn Thọ,residential,,,14.0,2 samples,,
way/901092971,Không tên,residential,,,7.0,2 samples,,
way/901106264,Không tên,residential,,,9.0,2 samples,,
way/924066827,Phan Văn Trị,secondary,asphalt,2,13.86,7 samples,yes,
way/952322678,Không tên,residential,,,13.0,3 samples,,
way/952324408,Không tên,residential,,,12.0,3 samples,,
way/952331691,Hẻm 237/65 Lê Đức Thọ,residential,,,4.0,4 samples,,
way/952347395,Không tên,residential,,,16.57,7 samples,,
way/952523752,Không tên,residential,,,14.0,3 samples,,
way/952524137,Không tên,residential,,,11.5,2 samples,,
way/963967759,Không tên,residential,,,14.0,2 samples,,
way/963967760,Không tên,residential,,,16.0,2 samples,,
way/988196610,Không tên,residential,,,15.67,6 samples,,
way/1010108264,Hẻm 499/66 Quang Trung,residential,asphalt,,15.0,2 samples,,
way/1010195303,Hẻm 275/38 Quang Trung,residential,asphalt,,15.0,3 samples,,
way/1030259186,Hẻm 411/67 Lê Đức Thọ,residential,asphalt,1,14.71,7 samples,,
way/1036030776,Vũ Thanh Tùng,residential,asphalt,2,15.67,6 samples,,
way/1036030777,Hẻm 416/15 Dương Quảng Hàm,residential,,,6.0,3 samples,,
way/1036030779,Không tên,residential,,,5.53,15 samples,,
way/1036030780,Không tên,residential,,,5.62,8 samples,,
way/1040116556,Không tên,residential,,,12.5,2 samples,,
way/1040805194,Hẻm 688 Lê Đức Thọ,residential,asphalt,2,8.25,8 samples,,
way/1041010682,Không tên,residential,,,16.0,2 samples,,
way/1041019672,Không tên,residential,,,7.0,2 samples,,
way/1041114179,Không tên,residential,,,17.0,2 samples,,
way/1049237950,Hẻm 140 Đường Vườn Lài,residential,asphalt,,4.9,10 samples,,
way/1049237952,Hẻm 140/40 Đường Vườn Lài,residential,,,3.25,4 samples,,
way/1049237953,Không tên,residential,asphalt,,4.0,2 samples,,
way/1059433787,Hẻm 1180/25 Đường Quang Trung,residential,,,10.0,2 samples,,
way/1063497168,Hẻm 50/11 Dương Quảng Hàm,residential,,,7.0,2 samples,,
way/1063497169,Hẻm 50 Đường Dương Quảng Hàm,residential,,,7.0,2 samples,,
way/1065056118,Phạm Huy Thông,residential,asphalt,2,15.5,8 samples,yes,
way/1065056119,Không tên,residential,asphalt,2,16.0,2 samples,,
way/1065445587,Hẻm 14/17 Đường Số 7,residential,,,17.5,8 samples,,
way/1087810494,Hẻm 280 Đường Số 10,residential,unpaved,,10.5,2 samples,,
way/1092251171,Phan Văn Trị,secondary,asphalt,2,13.25,4 samples,yes,
way/1092251172,Phan Văn Trị,secondary,asphalt,2,13.2,10 samples,yes,
way/1092251173,Vũ Thanh Tùng,residential,asphalt,2,13.0,2 samples,,
way/1092251174,Không tên,residential,asphalt,,17.0,2 samples,,
way/1092251175,Phan Văn Trị,secondary,asphalt,2,14.33,6 samples,yes,
way/1092251176,Hẻm 452 Phan Văn Trị,residential,asphalt,,18.0,2 samples,,
way/1092251177,Đường Phan Văn Trị,secondary,asphalt,2,17.33,3 samples,yes,
way/1092251178,Đường Nguyễn Du,residential,asphalt,,16.0,2 samples,,
way/1092251179,Phan Văn Trị,secondary,asphalt,2,16.0,4 samples,yes,
way/1092251180,Không tên,residential,asphalt,2,12.0,3 samples,,
way/1102833282,Không tên,residential,,,3.0,3 samples,,
way/1115140930,Hẻm 435/1 Đường Thống Nhất,residential,,,15.0,2 samples,,
way/1125334118,Hẻm 566 Nguyễn Thái Sơn,residential,asphalt,2,6.0,2 samples,,
way/1125334119,Hẻm 566 Nguyễn Thái Sơn,residential,asphalt,2,6.44,9 samples,,
way/1140751916,Nguyễn Oanh,primary,asphalt,2,14.5,10 samples,yes,
way/1140751917,Hẻm 41 Nguyễn Oanh,residential,asphalt,,16.38,8 samples,,
way/1140751918,Hẻm 41 Nguyễn Oanh,residential,asphalt,,16.0,2 samples,,
way/1140751920,Nguyễn Oanh,primary,asphalt,2,17.5,2 samples,yes,
way/1148740417,Hẻm 29/30 Đường Số 11,residential,,,14.0,2 samples,,
way/1152817910,Quang Trung,residential,,,5.75,4 samples,,
way/1152850277,Hẻm 1180/25 Đường Quang Trung,residential,,,10.0,2 samples,,
way/1152977661,Hẻm 965/102 Quang Trung,residential,,,3.0,2 samples,,
way/1164415043,Hẻm 416/15 Dương Quảng Hàm,residential,,,5.33,3 samples,,
way/1177178959,Hẻm 537/29 Nguyễn Oanh,residential,,,9.0,2 samples,,
way/1177178960,Không tên,residential,,,9.0,2 samples,,
way/1177467978,Không tên,primary_link,,,16.5,2 samples,yes,
way/1180391987,Hẻm 911 Quang Trung,primary_link,,,8.0,2 samples,,
way/1185443920,Đường số 6,residential,asphalt,,14.5,4 samples,,
way/1187780991,Hẻm 80 Đường số 5,residential,,,6.8,5 samples,,
way/1192340786,Nguyễn Oanh,primary,asphalt,2,15.0,10 samples,yes,
way/1192340792,Nguyễn Oanh,primary,asphalt,2,14.56,9 samples,yes,
way/1192340794,Phan Văn Trị,secondary,asphalt,2,16.4,10 samples,yes,
way/1195996441,Hẻm 702/116 Lê Đức Thọ,residential,,,5.0,5 samples,,
way/1196300639,Nguyễn Thái Sơn,secondary,asphalt,2,7.55,11 samples,yes,
way/1196300642,Nguyễn Thái Sơn,secondary,asphalt,2,6.67,3 samples,yes,
way/1197962451,156/35 Lê Văn Thọ,residential,asphalt,,13.0,2 samples,,
way/1198552079,Không tên,residential,,,3.0,3 samples,,
way/1198552080,Không tên,residential,,,3.0,2 samples,,
way/1198552081,Không tên,residential,,,4.0,2 samples,,
way/1199410973,Hẻm 94 Đường Số 1,residential,,,13.0,2 samples,,
way/1200723760,Nguyễn Thái Sơn,primary,asphalt,4,19.5,6 samples,yes,
way/1203380687,Không tên,residential,,,6.0,2 samples,,
way/1210927296,Không tên,residential,,,12.33,6 samples,,
way/1210927297,Không tên,residential,,,12.0,3 samples,,
way/1211201149,Quang Trung,primary,asphalt,2,15.0,3 samples,yes,
way/1211226968,Không tên,secondary_link,asphalt,,13.0,2 samples,,
way/1212411300,Hẻm 31/1416 Lê Đức Thọ,residential,,,5.0,2 samples,,
way/1212654743,Hẻm 171 Trần Bá Giao,residential,asphalt,,7.0,2 samples,,
way/1213234036,Nguyễn Oanh,primary,asphalt,2,15.0,2 samples,yes,
way/1213234037,Phan Văn Trị,secondary,asphalt,2,15.0,2 samples,yes,
way/1213234038,Nguyễn Oanh,primary,asphalt,2,16.0,2 samples,yes,
way/1213249644,Quang Trung,primary,asphalt,2,14.62,8 samples,yes,
way/1213249645,Không tên,primary_link,asphalt,2,14.0,2 samples,,
way/1213249646,Không tên,primary_link,asphalt,2,13.5,2 samples,,
way/1213249647,Quang Trung,primary,asphalt,2,13.83,6 samples,yes,
way/1213249648,Quang Trung,primary,asphalt,2,12.62,8 samples,yes,
way/1213260072,Quang Trung,primary,asphalt,2,12.0,2 samples,yes,
way/1213260073,Quang Trung,primary,asphalt,2,14.0,2 samples,yes,
way/1213265325,Quang Trung,primary,asphalt,2,13.33,3 samples,yes,
way/1214299319,Lê Đức Thọ,secondary,asphalt,2,4.0,2 samples,yes,
way/1214299320,Lê Đức Thọ,secondary,asphalt,2,4.0,2 samples,yes,
way/1214299321,Lê Đức Thọ,secondary,asphalt,2,4.5,4 samples,yes,
way/1214299322,Lê Đức Thọ,secondary,asphalt,2,4.57,7 samples,yes,
way/1214300395,Lê Đức Thọ,secondary,asphalt,3,9.5,4 samples,yes,
way/1214300396,Lê Đức Thọ,secondary,asphalt,3,8.0,4 samples,yes,
way/1214307391,Trần Thị Nghỉ,residential,asphalt,2,16.0,2 samples,,50
way/1214307392,Phan Văn Trị,secondary,asphalt,2,16.0,3 samples,yes,
way/1214307393,Phan Văn Trị,secondary,asphalt,2,16.4,5 samples,yes,
way/1214311500,Phan Văn Trị,secondary,asphalt,2,16.0,2 samples,yes,
way/1214362418,Không tên,residential,,,18.0,2 samples,,
way/1214742876,Trần Thị Nghỉ,residential,asphalt,2,15.0,3 samples,,50
way/1217745551,Hẻm 656/68 Quang Trung,residential,,,14.38,8 samples,,
way/1217939921,Hẻm 618 Quang Trung,residential,asphalt,,14.0,2 samples,,
way/1217987902,Quang Trung,primary,asphalt,2,8.0,2 samples,yes,
way/1219669443,Phan Văn Trị,secondary,asphalt,3,14.67,3 samples,yes,
way/1219929609,Không tên,primary_link,asphalt,,17.0,2 samples,,
way/1219929610,Không tên,primary_link,asphalt,,16.0,2 samples,,
way/1219929611,Không tên,primary_link,asphalt,,18.0,2 samples,,
way/1219929612,Không tên,primary_link,,,16.0,2 samples,,
way/1219929613,Không tên,primary_link,,,15.0,2 samples,,
way/1219929614,Không tên,residential,,,15.0,2 samples,,
way/1220197484,Lê Đức Thọ,secondary,asphalt,2,8.5,2 samples,,
way/1221228704,Lê Đức Thọ,secondary,asphalt,2,13.33,3 samples,,
way/1221883222,Lê Đức Thọ,secondary,asphalt,2,11.25,4 samples,,
way/1221883672,Phan Văn Trị,secondary,asphalt,2,16.67,3 samples,yes,
way/1221883673,Phan Văn Trị,secondary,asphalt,2,16.0,2 samples,yes,
way/1225439497,Lê Đức Thọ,secondary,asphalt,2,4.5,2 samples,yes,
way/1225588206,Phan Văn Trị,secondary,asphalt,2,16.67,3 samples,yes,
way/1225597698,Quang Trung,primary,asphalt,2,15.0,2 samples,yes,
way/1225598049,Quang Trung,primary,asphalt,2,14.29,7 samples,yes,
way/1225663692,Lê Văn Thọ,secondary,asphalt,2,14.0,4 samples,,
way/1225664412,Đường số 18,residential,asphalt,2,13.67,6 samples,,
way/1225664818,Lê Văn Thọ,secondary,asphalt,2,,2 samples,,
way/1225665118,Quang Trung,primary,asphalt,2,15.0,2 samples,yes,
way/1230288025,Không tên,residential,,,14.0,2 samples,,
way/1230288772,Không tên,residential,,,13.0,3 samples,,
way/1230288773,Hẻm 79 Đường số 18,residential,asphalt,,13.0,3 samples,,
way/1230292499,Không tên,residential,,,4.5,4 samples,,
way/1230292500,Không tên,residential,,,5.25,4 samples,,
way/1230292501,Hẻm 110/20 Đường Số 30,residential,,,5.75,4 samples,,
way/1230292502,Hẻm 110/20 Đường Số 30,residential,,,6.33,3 samples,,
way/1230594395,Không tên,residential,,,9.5,2 samples,,
way/1230597265,Không tên,residential,,,11.0,2 samples,,
way/1230778618,Không tên,residential,,,3.2,5 samples,,
way/1230778632,Không tên,residential,,,3.89,9 samples,,
way/1230778780,Không tên,residential,,,4.0,2 samples,,
way/1234866898,Đường số 3,residential,,,14.0,2 samples,,
way/1234866899,Đường số 3,residential,,,14.0,2 samples,,
way/1237218363,Hẻm 713/51 Lê Đức Thọ,residential,,,14.0,2 samples,,
way/1238509217,Hẻm 226 Đường Nguyễn Thái Sơn,residential,,,16.5,2 samples,,
way/1240455091,Không tên,residential,,,3.22,9 samples,,
way/1252697971,Hẻm 15 Đường Nguyễn Du,residential,asphalt,1,17.67,3 samples,,
way/1255493325,Đường Số 7,residential,,,17.0,5 samples,,
way/1260554458,Hẻm 566/72 Nguyễn Thái Sơn,residential,,,5.18,11 samples,,
way/1265471322,Phan Văn Trị,secondary,asphalt,2,13.0,9 samples,yes,
way/1265471324,Phan Văn Trị,secondary,asphalt,2,13.0,6 samples,yes,
way/1265704883,Lê Văn Thọ,secondary,asphalt,2,15.33,3 samples,,
way/1265707995,Thống Nhất,secondary,asphalt,2,13.55,11 samples,,
way/1265707996,Thống Nhất,secondary,asphalt,2,14.0,2 samples,,
way/1265718676,Lê Đức Thọ,secondary,asphalt,,6.0,2 samples,yes,
way/1265822561,Không tên,primary_link,asphalt,1,14.12,8 samples,yes,
way/1265994943,Lê Đức Thọ,secondary,asphalt,2,6.0,6 samples,,
way/1265995443,Lê Đức Thọ,secondary,asphalt,2,7.31,13 samples,,
way/1265998055,Nguyễn Thái Sơn,secondary,asphalt,2,17.53,15 samples,yes,
way/1266000703,Nguyễn Thái Sơn,primary,asphalt,,17.0,2 samples,yes,
way/1266000704,Nguyễn Thái Sơn,secondary,asphalt,2,17.0,2 samples,yes,
way/1266011515,Lê Văn Thọ,secondary,asphalt,2,7.17,6 samples,,
way/1267583665,Hẻm 58 Thống Nhất,residential,,,15.4,5 samples,,
way/1267583666,Hẻm 58 Thống Nhất,residential,,,15.0,5 samples,,
way/1267653604,Nguyễn Oanh,primary,asphalt,2,14.0,4 samples,yes,
way/1267664158,Nguyễn Thái Sơn,secondary,asphalt,2,17.25,4 samples,yes,
way/1267828449,Thống Nhất,secondary,asphalt,1,17.0,2 samples,,
way/1269264073,Quang Trung,primary,asphalt,3,15.33,3 samples,yes,
way/1270821584,Hẻm 918 Quang Trung,residential,,,12.33,3 samples,,
way/1272694945,Thống Nhất,secondary,asphalt,2,16.2,10 samples,,
way/1272694946,Thống Nhất,secondary,asphalt,2,16.0,2 samples,,
way/1274857595,Thống Nhất,secondary,asphalt,2,15.43,7 samples,,
way/1274857596,Thống Nhất,secondary,asphalt,2,15.0,3 samples,,
way/1274857597,Hẻm 317 Thống Nhất,residential,asphalt,2,15.0,3 samples,,
way/1274857598,Hẻm 276 Thống Nhất,residential,asphalt,2,15.0,3 samples,,
way/1274857599,Hẻm 276 Thống Nhất,residential,asphalt,2,15.8,5 samples,,
way/1277704607,Lê Đức Thọ,secondary,asphalt,3,8.0,3 samples,yes,
way/1278390646,Dương Quảng Hàm,tertiary,,,8.62,13 samples,yes,
way/1278390647,Dương Quảng Hàm,tertiary,asphalt,2,8.33,3 samples,yes,
way/1278390648,Đường Lê Đức Thọ,tertiary,asphalt,2,13.5,12 samples,,
way/1278390649,Lê Đức Thọ,tertiary,asphalt,2,14.0,2 samples,,
way/1278390661,Hẻm 182 Lê Đức Thọ,residential,asphalt,2,9.0,4 samples,,
way/1278390662,Dương Quảng Hàm,tertiary,,,8.5,6 samples,yes,
way/1278390664,Nguyễn Thái Sơn,secondary,asphalt,2,17.43,14 samples,yes,
way/1280473730,Lê Đức Thọ,secondary,asphalt,2,5.0,2 samples,yes,
way/1285044318,Hẻm 312 Đường Quang Trung,residential,asphalt,,17.0,4 samples,,
way/1285433574,Nguyễn Oanh,primary,asphalt,2,19.0,3 samples,,
way/1285433575,Nguyễn Oanh,primary,asphalt,2,19.0,2 samples,yes,
way/1290991917,Nguyễn Oanh,primary,asphalt,2,15.0,2 samples,yes,
way/1291967765,Lê Văn Thọ,secondary,asphalt,2,10.0,2 samples,,
way/1296281473,Hẻm 20/37 Đường số 8,residential,,,15.0,3 samples,,
way/1296532511,Phan Văn Trị,secondary,asphalt,2,13.5,2 samples,yes,
way/1296532512,Phan Văn Trị,secondary,asphalt,3,14.0,2 samples,yes,
way/1298031910,Không tên,residential,,,16.0,2 samples,,
way/1298031911,Không tên,residential,,,16.0,3 samples,,
way/1298496943,Không tên,residential,,,10.0,2 samples,,
way/1308615137,Dương Quảng Hàm,tertiary,,,8.8,10 samples,yes,
way/1308615198,Không tên,residential,,,10.0,3 samples,,
way/1308759070,Thông Tây Hội,primary_link,asphalt,,17.0,2 samples,,
way/1308759071,Quang Trung,primary,asphalt,2,16.4,10 samples,yes,
way/1313432445,Không tên,residential,asphalt,2,8.0,2 samples,,
way/1320696248,Hẻm 252 Phạm Văn Chiêu,residential,asphalt,,10.0,4 samples,,
way/1324956415,Hẻm 497 Thống Nhất,residential,asphalt,,14.22,9 samples,,
way/1326416739,Thống Nhất,secondary,asphalt,2,15.0,10 samples,,
way/1328750052,Phan Văn Trị,secondary,asphalt,2,17.0,2 samples,no,
way/1328750053,Thống Nhất,secondary,asphalt,2,17.0,5 samples,,
way/1330592024,Hẻm 38 Lê Hoàng Phái,residential,asphalt,,16.0,2 samples,,
way/1330602371,Hẻm 551 Phan Văn Trị,secondary_link,asphalt,,13.0,2 samples,,
way/1332812520,Phan Văn Trị,secondary,asphalt,2,15.0,2 samples,yes,
way/1336757604,Lê Thị Hồng,residential,asphalt,,17.67,3 samples,,
way/1341446700,Hẻm 15 đường số 8,residential,asphalt,,14.0,9 samples,,
way/1343962901,Hẻm 566/163 Nguyễn Thái Sơn,residential,,,5.0,2 samples,,
way/1343983783,Không tên,primary_link,asphalt,,14.0,2 samples,,
way/1343983784,Không tên,primary_link,,,15.0,2 samples,,
way/1343983785,Không tên,primary_link,,,14.0,2 samples,,
way/1343983786,Không tên,primary_link,,,14.0,2 samples,,
way/1343983787,Không tên,primary_link,,,14.0,2 samples,,
way/1343983788,Không tên,primary_link,,,14.0,2 samples,,
way/1346142556,Hẻm 15 đường số 8,residential,asphalt,,14.67,3 samples,,
way/1346331655,Hẻm 197 Thống Nhất,residential,,,16.0,2 samples,,
way/1346340055,Hẻm 566/72/63 Nguyễn Thái Sơn,residential,,,4.5,2 samples,,
way/1348902441,Không tên,residential,,,9.0,3 samples,,
way/1348902442,Không tên,residential,,,9.0,4 samples,,
way/1348902443,Không tên,residential,,,9.0,3 samples,,
way/1349131587,Hẻm 112 Đường Số 20,residential,,,7.0,2 samples,,
way/1349131588,Hẻm 112 Đường Số 20,residential,,,7.0,2 samples,,
way/1349133945,Hẻm 527/1E Phan Văn Trị,residential,,,17.0,11 samples,,
way/1349133946,Hẻm 527 Phan Văn Trị,residential,asphalt,,17.0,4 samples,,
way/1349159581,Hẻm 380/60 Phạm Văn Chiêu,residential,,,10.0,6 samples,,
way/1350849173,Hẻm 583/34 Lê Đức Thọ,residential,,,14.0,2 samples,,
way/1350853974,Hẻm 790/1 Quang Trung,residential,,,14.0,3 samples,,
way/1351155607,Hẻm 566/43/4 Nguyễn Thái Sơn,residential,,,4.0,2 samples,,
way/1353321114,Hẻm 872/26 Quang Trung,residential,,,13.0,2 samples,,
way/1353573669,Không tên,residential,,,15.0,2 samples,,
way/1356483355,Dương Quảng Hàm,tertiary,,,6.89,9 samples,yes,
way/1356483356,Dương Quảng Hàm,tertiary,,,6.89,9 samples,yes,
way/1359807177,Hẻm 140/98 Vườn Lài,residential,,,5.0,3 samples,,
way/1359807178,Hẻm 140 Vườn Lài,residential,asphalt,,4.4,5 samples,,
way/1360856347,Không tên,tertiary_link,,,10.0,2 samples,,
way/1373242492,Dương Quảng Hàm,tertiary_link,asphalt,2,8.0,2 samples,yes,
way/1375774488,Nguyễn Thái Sơn,secondary,asphalt,2,7.33,9 samples,yes,
way/1375774489,Dương Quảng Hàm,tertiary,,,7.71,7 samples,yes,
way/1375774490,Nguyễn Thái Sơn,secondary,asphalt,2,9.22,9 samples,yes,
way/1375774491,Nguyễn Thái Sơn,secondary,asphalt,2,8.0,3 samples,yes,
way/1375774492,Không tên,tertiary,asphalt,2,9.0,2 samples,,
way/1375774495,Dương Quảng Hàm,tertiary,,,8.17,6 samples,yes,
way/1375774498,Dương Quảng Hàm,tertiary,,,8.5,4 samples,yes,
way/1377742679,Dương Quảng Hàm,tertiary_link,,,8.0,2 samples,yes,
way/1379259792,Không tên,tertiary_link,,,16.0,2 samples,,
way/1379259793,Không tên,tertiary_link,,,16.0,2 samples,,
way/1379259796,Đường số 3,residential,asphalt,2,16.0,2 samples,,
way/1389967570,Lê Đức Thọ,tertiary,asphalt,1,17.0,3 samples,,
way/1390023175,Hẻm 50 Đường Dương Quảng Hàm,tertiary_link,,,7.0,2 samples,,
way/1390471282,Lê Đức Thọ,tertiary,asphalt,1,17.0,3 samples,yes,
way/1390471283,Lê Đức Thọ,tertiary,asphalt,2,14.0,13 samples,yes,
way/1413613451,Nguyễn Văn Khối,tertiary,asphalt,,14.22,9 samples,,
way/1416927388,Hẻm 234 Lê Đức Thọ,residential,asphalt,2,9.33,6 samples,,
way/1416927389,Dương Quảng Hàm,tertiary,,,6.0,2 samples,yes,
way/1416927390,Dương Quảng Hàm,tertiary,asphalt,2,5.67,3 samples,yes,
way/1421144789,Phan Văn Trị,secondary,asphalt,2,15.83,12 samples,yes,
way/1421144790,Phan Văn Trị,secondary,asphalt,2,17.0,2 samples,yes,
